id,text,polarization,dialect_code,dialect_name,translated_text
eng_2595e7879c9701c01533a57bb1190d84,CBS News has intel that Russian commanders have orders to proceed with Ukraine invasion,0,ar,Standard Arabic,لدى شبكة CBS News معلومات استخباراتية تفيد بأن القادة الروس لديهم أوامر بالمضي قدماً في غزو أوكرانيا
eng_24fc41cfb854f601dcc479054194c024,CNN is pushing Mike Pence.,0,acw,Hejazi Arabic,سي إن إن تضغط على مايك بنس.
eng_3e77b15891dc92662fd829633005bc1d,CNN turned to CNN very quickly.,0,ar,Standard Arabic,تحولت شبكة CNN إلى شبكة CNN بسرعة كبيرة.
eng_20143da450e9190cb7764d6f769a5b47,COMMON SENSE GUN CONTROL NOW,0,afb,Gulf Arabic,ضوابط سلاح بعقلانية الآن
eng_436b651a58930289ce4fc612edc9eca9,Calling for Impeachment. ASAP. impeachmentnow savedemocracy,0,arz,Egyptian Arabic,نداء لعزل الرئيس. فورًا. عزل_الآن خلّصوا_الديمقراطية
eng_623d3a0145ec0c6f9fb79af97716a103,Can no one stop this insanity? What happened to the separation of powers? No Constituional protections that can be enforced against a coup attempt??,0,ar,Standard Arabic,ألا يستطيع أحد إيقاف هذا الجنون؟ ماذا حدث لفصل السلطات؟ لا توجد حماية دستورية يمكن تطبيقها ضد محاولة انقلاب؟
eng_a0e9e7c9a0a18872b545a1de3520d16a,Canada should step up sanctions on Russia. StandWithUkraine,0,afb,Gulf Arabic,يجب على كندا تشديد العقوبات على روسيا. #واقفون_مع_أوكرانيا
eng_16eb3930605c4b46c81cfafc8b6139fc,Cant the supply Ukraine with the iron dome. UkraineRussiaConflict,0,arz,Egyptian Arabic,هل لا يمكن تزويد أوكرانيا بقبة حديدية؟ صراع أوكرانيا وروسيا
eng_48fd4261bd4a76099755cda4e0065f2c,Cant wait to watch this episode of Border Security,0,arz,Egyptian Arabic,"مبستنيش ألاقي نفسي أتابع حلقة من برنامج ""أمن الحدود"""
eng_15d41f4e98b71375d55d384ff90469c5,"Ceasefire by will hit different tonight. Like ""Its over ?????",0,arz,Egyptian Arabic,"الهدنة هتحس بحاجة مختلفة النهارده بالليل. زي ""خلصنا ?????"""
eng_427bb5f6c8a24db61c91453e10ad3e52,Check the illegal immigration numbers.,0,apc,North Levantine Arabic,شيّك أرقام الهجرة غير الشرعية.
eng_2e9781aeb2df92a8adec532a0e37bc86,Civil affairs Issuance of a national identity card is mandatory for women upon reaching the age of 15.,0,ar,Standard Arabic,الشؤون المدنية إصدار بطاقة الهوية الوطنية إلزامي للنساء عند بلوغهن سن الخامسة عشرة.
eng_fd4c3b9b6c6d5fb679fa759bd7ceed18,"Colombia Integration of Migrants, Refugees, and Returnees A Driver for Improving Wellbeing and the Economy Refugees",0,arz,Egyptian Arabic,"كولومبيا
دمج المهاجرين واللاجئين والعائدين
دافع لتحسين الرفاهية والاقتصاد
لاجئين"
eng_a9d26199a52e77f444cd3402c3fcb19b,Complaint Alleges Staff At Center Holding Asylum Seekers in New Mexico Deal Drugs at The Facility,0,acw,Hejazi Arabic,شكوى بتزعم إن موظفين في مركز احتجاز طالبي لجوء في نيو مكسيكو يبيعون مخدرات داخل المنشأة
eng_0a79eecfba002bb143efb2e02fa29fac,Congressman Green has begun the impeachment process. Sign the petition!,0,ar,Standard Arabic,بدأ النائب غرين عملية العزل. وقع العريضة!
eng_0a031568267e73678a60ba981a0c278a,"Daley, a supplemented with chemically synthesized taurine and other voter registration measures that",0,apc,North Levantine Arabic,دالي، مكمل بتورين مصنع كيميائياً وتدابير تسجيل ناخبين تانية الي
eng_033283ad970f6ef6f384c082a1904a62,Decision is most concrete move yet by an index provider in wake of Ukraine invasion,0,arz,Egyptian Arabic,القرار هو الخطوة الأكثر حسمًا حتى الآن من قِبل مزود مؤشر في أعقاب غزو أوكرانيا
eng_50be9fda84869c26c54dc99083a934fa,"DeepSeek, Deep Research, Deep State. We need to go deeper.",0,afb,Gulf Arabic,ديبسيك، بحث عميق، دولة عميقة. نحتاج نغوص أعمق.
eng_f0d023243ee6ff47bccfdadf80e9ddf8,"Denazification is carried out where the Nazis are, on the spot",0,ar,Standard Arabic,يُجرى نزع النازية حيثما يوجد النازيون، في المكان ذاته
eng_4f0b20acb03f0590a95d778daaaaddbf,Didnt black women overwhelmingly support Kamala Harris?,0,acw,Hejazi Arabic,ألنساء السود ما كنّ يدعمن كامالا هاريس بأغلبية؟
eng_13b07565f75bcba55c8033ee42caf542,Division of Russias biggest lender falls into insolvency after measures imposed over Ukraine invasion,0,arz,Egyptian Arabic,قسم أكبر مُقرض في روسيا يدخل في حالة عجز عن السداد بعد الإجراءات المفروضة بسبب غزو أوكرانيا
eng_9b6369c86546232a6a4ad5d3ad486b74,Do you know what the word Zionism means?,0,ar,Standard Arabic,هل تعلم ما معنى كلمة الصهيونية؟
eng_6babc91ac4611dc4a63523971aa72069,Does Nigeria immigration issue visa?,0,ar,Standard Arabic,هل تصدر إدارة الهجرة في نيجيريا تأشيرات؟
eng_65e1586c7112e5f326cc112c55b4e49a,Does SANCTIONS really works? UkraineRussiaConflict,0,ar,Standard Arabic,هل تعمل العقوبات بالفعل؟ نزاع أوكرانيا وروسيا
eng_9c96ed6fca714b7b303a0e79f649db0c,Dont vote reform just read up about populism upfront.,0,arz,Egyptian Arabic,ما تصوَتش للتغيير؛ اقرأ عن الشعبوية الأول.
eng_59d7a79c368030d54c3e6e146a1f3121,Dune was literally ANOTHER space imperialism movie,0,arz,Egyptian Arabic,"""ديون"" كانت حرفيًا فيلم امبريالية فضائية تاني"
eng_7cb293e217423818629995a25eff502a,EARLY VOTING in ARKANSAS starts MONDAY! GET OUT THERE DEMOCARATS!!!!!!,0,afb,Gulf Arabic,التصويت المبكر في أركنساس يبدأ الاثنين! اطلعوا وصوتوا يا ديمقراطيين!!!!!!
eng_81d71e725238d6b112125bce8046ced9,Early Voting for the Tennessee primary opens tomorrow July 15th!,0,arz,Egyptian Arabic,التصويت المبكر لانتخابات تمّيسي غدًا 15 يوليو!
eng_c893f3184e39114d9afb54cb0d062d31,Early voting ends at 3PM today.,0,ar,Standard Arabic,ينتهي التصويت المبكر في الساعة الثالثة بعد الظهر اليوم.
eng_7e8a592ea3b0d3a1910ee92919889a72,"Early voting is now, go vote",0,apc,North Levantine Arabic,التصويت المبكر بلّش هلأ، روح صوت
eng_e0d54669546513ca17d691b367f63a57,Early voting starts for Oh11 today go vote for Nina Turner!,0,apc,North Levantine Arabic,التصويت المبكر لبداية انتخابات Oh11 بلّش اليوم — روح صوت لِـ نينا تورنر!
eng_07c30547b84a5817cd79c95ced0611de,"Early voting starts today! Make sure to cast your vote for Jimmy Patronis for Congress. JimmyPatronisForCongress""",0,ar,Standard Arabic,يبدأ التصويت المسبق اليوم! تأكد من الإدلاء بصوتك لصالح جيمي باترونيس للكونغرس. JimmyPatronisForCongress
eng_659ec16b9bed39b8583a84c21be21b69,Economic sanctions have more civilian casualties than just doing something about it.,0,ar,Standard Arabic,العقوبات الاقتصادية تتسبب في وقوع ضحايا مدنيين أكثر من مجرد اتخاذ إجراء مباشر بشأن الأمر.
eng_0be8aa64fb4d8c1f682b9390584d61b1,Elon Musk called out for raking in 8 million a day from taxpayers MSNBC,0,ar,Standard Arabic,إيلون ماسك متهم بجني 8 ملايين دولار يوميًا من دافعي الضرائب — MSNBC
eng_352b869ecadc8ae1d130fb6f9ef2ac7c,Ethereum cofounder Vitalik Buterin condemns Putin for Ukraine invasion ukraine putin,0,apc,North Levantine Arabic,فيتاليك بوترين، الشريك المؤسس لإيثيريوم، يدين بوتين لغزو أوكرانيا — أوكرانيا بوتين
eng_6a38e46d00969b840ec880c9b881eb60,Even Fox News got it right.,0,apc,North Levantine Arabic,حتى فوكس نيوز كانت مصيبة المرة هاي.
eng_20365954924df8ec7a9a5de1a185d9a5,Excited about our new sanctions? Weve just launched a comprehensive sanctions database! GlobalInitiative Best part? Its FREEperfect for the holiday season! Dive into the data,0,arz,Egyptian Arabic,متحمسين للعقوبات الجديدة بتاعتنا؟ لسه مطلقين قاعدة بيانات شاملة للعقوبات! GlobalInitiative أفضل حاجة؟ مجانية—مثالية لموسم الإجازات! اغوصوا في البيانات
eng_81479f476a15c52fd3b9aa7c5f0f2e1f,"February voter registration continues trend, major parties down NP combined total not D or R up in voter share. Details soon.",0,afb,Gulf Arabic,تسجيل الناخبين في فبراير يستمر في الاتجاه نفسه، الأحزاب الكبرى هبطت، المجموع المشترك لحزب مستقل ما اندهش لا الديمقراطيين ولا الجمهوريين زادوا في حصة الناخبين. تفاصيل قريباً.
eng_6ecb83c3a31bbbb3ccb2509d63b40388,Fight fake news with truth and then some fake news,0,afb,Gulf Arabic,قاتل الأخبار الكاذبة بالحق وبعدين شوية أخبار كاذبة ثانية
eng_cec09b4f8327e5e6336e4da839145feb,Filipino legal luminaries on impeachment,0,apc,North Levantine Arabic,شخصيات قانونية فلبينية مرموقة حول العزل
eng_900b9a2b2a0e8f8bc22f627b8723363b,"For the Scottish dimension see Gordon Pentlands excellent, Radicalism, Reform and National Identity in Scotland, 18201833",0,afb,Gulf Arabic,"للبُعد الإسكتلندي شوف كتاب جوردون بنتلاند الممتاز ""الراديكالية، الإصلاح والهوية الوطنية في إسكتلندا، 1820–1833""."
eng_49c271307ac3b9ae8b6426b3796cdbf9,Fox News hourlong special revisits border security as midterms approach,0,ar,Standard Arabic,برنامج خاص مدته ساعة على فوكس نيوز يعيد تناول قضية أمن الحدود مع اقتراب انتخابات التجديد النصفي
eng_d14258f650baf58cca2eb3a52a180681,"Free Palestine, Free every opressed person. This isnt a call.",0,ar,Standard Arabic,حرّروا فلسطين، حرّروا كل مضطهد. هذا ليس نداءً.
eng_c5ce93d49ddc94b24fe396f747947225,Friday Skynet Georgia Protests Sanctions finally,0,ar,Standard Arabic,الجمعة سكاي نت احتجاجات جورجيا عقوبات أخيراً
eng_f747c25ff340f9c5afe8ad51a780fe67,Germanbuilt boat sanctions no spare parts.,0,ar,Standard Arabic,قارب ألماني الصنع محظور لا قطع غيار.
eng_cd935cdaf43df5c6cfec574cea272e31,Germany provided a new military aid package for Ukraine. THANK YOU GERMANY,0,apc,North Levantine Arabic,ألمانيا قدمت باكج مساعدات عسكرية جديدة لأوكرانيا. شكراً ألمانيا
eng_98e04d8b50f45e3fbabac45a60b8025f,Get local GOP reps to defend these cuts!,0,acw,Hejazi Arabic,خلي ممثلي الحزب الجمهوري المحلي يدافعوا عن هالخصومات!
eng_23cb1412b3d854b32ba0d0cb6652129a,Get the impeachment charges ready.,0,ar,Standard Arabic,حضّروا لائحة اتهامات العزل.
eng_a0a81694bfd07888226f43c89eefad73,Goodmornibg bluesky and bluesky users I am krilling myregf fake news,0,ar,Standard Arabic,"صباح الخير يا بلو سكاي ومستخدمي بلو سكاي، أنا أقتل أخبارًا مزيفة باسم ""myregf""."
eng_74c38503ce3c21a0a3bafb1246db5d55,Guatemala PostDistribution Monitoring Report Refugees,0,arz,Egyptian Arabic,تقرير متابعة ما بعد التوزيع - غواتيمالا اللاجئين
eng_94cec0752a5a716ff29d01b27a0b8edb,Happy Athens Polytechnic day to all Greeks and also all those who want to commemorate a studentled uprising against a military occupation,0,acw,Hejazi Arabic,يوم بوليتكنيك أثينا سعيد لكل اليونانيين وكمان لكل اللي حابين يحيّوا ذكرى انتفاضة قادها طلاب ضد احتلال عسكري
eng_d7180f1beb719f62dda7c7484bde34f5,Has there been a ceasefire in Ukraine these last 4 days?,0,arz,Egyptian Arabic,هل فيه وقف إطلاق نار في أوكرانيا خلال الأربع أيام اللي فاتوا؟
eng_ffd958be2fe9520a9873f0b1c07b5367,Have a happy Wednesday everyone. Remember to take that anger to your local polling places. VoteBlueToSaveDemocracy,0,arz,Egyptian Arabic,أتمنى لكم أربعاء سعيد يا جماعة. افتكروا تاخدوا الغضب ده لصناديق الانتخابات في منطقتكم. صوتوا للأزرق عشان تنقذوا الديمقراطية
eng_a4d74eeb3ff29deb592d962a70337ed1,He added that the issuance of national identity documents was one of the key deliverables of the programme.,0,ar,Standard Arabic,وأضاف أن إصدار وثائق الهوية الوطنية كان أحد النتائج الرئيسية للبرنامج.
eng_9b8b71a0aaa4c75bb1c691b448859741,Helpful to see the difference between economic sanctions against Russia v traditional sanctions,0,ar,Standard Arabic,من المفيد رؤية الفرق بين العقوبات الاقتصادية ضد روسيا مقابل العقوبات التقليدية
eng_e8ba37397c91525043fb8e98595856b6,Hey BSF Border Security Force BOT thanks for the follow!,0,acw,Hejazi Arabic,هاي بوت قوة حرس الحدود الـBSF، شكرًا على المتابعة!
eng_77d0758d4fcb574fc66bdbcd796a9d82,Highly recommend checking with Kamala Harris to see if shed like to host the Eagles for dinner? Shes a damn good cook,0,acw,Hejazi Arabic,أنصح بشدة تسألوا كمالا هاريس إذا تحب تستضيف فريق إيغلز على عشاء؟ هي طباخة شاطرة جدًا
eng_73ea4098faa2f31ac190bfd4426e17db,How many swing States wil pause counting on November 8th?,0,ar,Standard Arabic,كم عدد الولايات المتأرجحة التي ستتوقف عن العد في 8 نوفمبر؟
eng_b86aa341a7593c1e25259a3380d17951,I AM into Christianity and Socialism! Undecided on those other things.,0,acw,Hejazi Arabic,أنا مهتم بالمسيحية والاشتراكية! غير متأكد بشأن الأشياء الثانية.
eng_8700af7d2fe1761f1a4740f9a7294f99,I Dont Want The Ukraine Invasion To Drag On For Years,0,apc,North Levantine Arabic,ما بدي غزو أوكرانيا يطول لسنين
eng_46788bf6c69b58a0c5dd0547bc82a977,I am crying tonight for Gaza . FreePalestine,0,afb,Gulf Arabic,أنا أبكي الليلة من أجل غزة. حرروا فلسطين
eng_d423d6a7247cb151feed29a144a36d86,I am sure Richard Tice the property developer has a solution for where to house asylum seekers.,0,arz,Egyptian Arabic,أنا متأكد إن ريتشارد تايس، مطور العقارات، عنده حل لمكان إسكان طالبي اللجوء.
eng_b7b1202babecc2591e17e9f119449faf,I demand a recount emzz,0,arz,Egyptian Arabic,أنا بطلب إعادة فرز، ايمزَّز
eng_48f19f37f6de8f2eee20ee4b97e2c943,I have been wondering the same thing!! Maybe they just replaced it with Fox News.,0,arz,Egyptian Arabic,كنت بس بستغرب من نفس الحاجة!! يمكن هم بس استبدلوها بـ فوكس نيوز.
eng_8f08911318a5c8860abb1c2eb7ecfb93,I heard GOP lawmakers say economic growth hinges on border security,0,apc,North Levantine Arabic,سمعت نواب الجمهوريين يقولوا إنو النمو الاقتصادي مربوط بأمن الحدود
eng_7813c7d492829a2a1ae3275415fa2651,"I hope when things really get bad, Congress will consider an impeachment.",0,ar,Standard Arabic,آمل أنه عندما تسوء الأمور حقًا، سينظر الكونغرس في إقرار قرار عزله.
eng_7322d5e054187a777409216333fb9d6b,"I know this guy has trashed Tesla and the boring company in past videos, but his commentary on the Ukraine invasion has been top notch",0,ar,Standard Arabic,أعلم أن هذا الرجل قد انتقد تسلا وشركة ذا بورينج في فيديوهات سابقة، لكن تعليقاته على غزو أوكرانيا كانت ممتازة للغاية
eng_2af1cdb39c8bc613885663143dc8033d,I love left wing populism,0,arz,Egyptian Arabic,أنا بحب الشعبوية اليسارية
eng_08431da1410f6227336d3d59e2165e24,I really be bout to cry every time I think about Kamala Harris,0,apc,North Levantine Arabic,عنجد بحس حالي رح أبكي كل مرة بفكر فيها كامالا هاريس
eng_902f620e4e14576cbe5aa0c04c3e2315,I see weve entered the season of early voting data prognostication.,0,ar,Standard Arabic,أرى أننا دخلنا موسم التنبؤ ببيانات التصويت المبكر.
eng_fd65d673f283585fc2e3c39fdcec7e5c,"I should probably start migrating here cause, capitalism.",0,apc,North Levantine Arabic,لازم بلّش أنتقل عِندكن هان، السبب الرأسمالية.
eng_042d165daf4afe6e421b12fbb00eac98,I think Id be a liberal if I was not raised with conservative values. Im really socialist minded I am a,0,acw,Hejazi Arabic,أظن إني كنت بِصِير ليبرال لو ما تربّيت على قيم محافظة. بصراحة ميّالي اشتراكي. أنا...
eng_9d67e99862bcfda65d42a76ce6930757,I think theyre doing just fine with Zelensky,0,ar,Standard Arabic,أعتقد أنهم بخير تمامًا مع زيلينسكي
eng_1554665fbcb01fc9ae37dbbb2102a60c,I think this is fake news. Nobody can possibly get to an empty inbox in just five hours.,0,apc,North Levantine Arabic,بظن هيدي أخبار مزيفة. ما في حدا ممكن يوصل لصندوق وارد فاضي بهالخمس ساعات.
eng_1e230bc791b50af4d216945ba56f8c02,I thought the military aid was being halted?,0,arz,Egyptian Arabic,كنت فاكر إن المساعدات العسكرية اتوقفت؟
eng_a56851c2a71f337445a9fc1274d6c44d,I wanna be as happy as Kamala Harris,0,afb,Gulf Arabic,أبغى أكون مبسوط/مبسوطة مثل كامالا هاريس
eng_43e629ef54bfb2a3636c45d46681a929,I wasnt discussing Bidens Zionism.,0,ar,Standard Arabic,لم أكن أناقش صهيونية بايدن.
eng_3578d7e20ee9532cfe116e5bcfc74dff,I will be speaking live in shortly on BBC radio about the latest in Russias Ukraine invasion. Tune in,0,apc,North Levantine Arabic,رح أطل قريبًا مباشرةً على راديو الـBBC للحديث عن آخر تطوّرات غزو روسيا لأوكرانيا. استمعوا.
eng_f297aeb0e7f321301caf3c1085166afb,I wonder how all them folks that gave Kamala Harris shit about Joe Bidens position on Gaza feel right about now.,0,afb,Gulf Arabic,أتساءل شلون الناس اللي انتقدوا كامالا هاريس بخصوص موقف جو بايدن من غزة يحسون الحين.
eng_6eaf4d30f77da86b70391c7aaaf5ff7c,I wonder if Breitbart has the warrant behind a paywall.,0,acw,Hejazi Arabic,أتساءل إذا كان بريتبارت عنده أمر التفتيش مخفي ورا جدار الدفع.
eng_95272ba6ab15bfaaa3b8307979b35267,IDF confirms one rocket launched from Gaza into Israel. Iron Dome was not activated.,0,apc,North Levantine Arabic,الجيش الإسرائيلي يؤكد إطلاق صاروخ واحد من غزة نحو إسرائيل. قبة الحديد ما تفعّلت.
eng_eafb3cd03934546b84b89728828ee365,"IEBC LISTED 1,031,645 new voters in the second phase of the national voter registration exercise that ended on Feb 06.",0,arz,Egyptian Arabic,"أدرجت مفوضية الانتخابات 1,031,645 ناخبًا جديدًا في المرحلة الثانية من حملة تسجيل الناخبين الوطنية التي انتهت في 6 فبراير."
eng_c170964aa28ee0583f9ee8568526eade,INTRODUCING VANESSA BLINGGGG AS GAZA SLIMMMM,0,apc,North Levantine Arabic,نقدّم فانيسا بلينغغغغ بدور غزة سليمممم
eng_c6eac93f5c21a3f6264616b9cfe88912,Ice Bear has a conspiracy theory.,0,afb,Gulf Arabic,آيس بير عنده نظرية مؤامرة.
eng_6246713baa9502622cf9f973fd07a729,"If Zelensky asks for 50 billion, come on, Zelensky knows what Zelensky needs best. McFaul should delete his Twitter account",0,apc,North Levantine Arabic,إذا زيلينسكي بطلب ٥٠ مليار، يلا، زيلينسكي هو الأدرى شو بيحتاج. ماكفول لازم يمسح حسابه على تويتر
eng_87f736146bce4f9e0617ec01d339a9a9,If this is my last tweet before this hellsite finally goes down Free Palestine!,0,ar,Standard Arabic,إذا كانت هذه آخر تغريدة لي قبل أن ينهار هذا الموقع الجحيمي أخيرًا — فلسطين حرة!
eng_7662c7d1aa59378faf55f457e5a5c65d,Im becoming more and more of a west bank lover. Its so much less crowded. things I thought Id never say.,0,acw,Hejazi Arabic,صاير أحب الضفة الغربية أكثر وأكثر. هنا أقل زحمة بكتير. أشياء كنت أظن إني ما راح أقولها.
eng_07644de700ee944342d26d570c2e7086,Im watching CNN WITH THE SOUND TURNED OFF,0,apc,North Levantine Arabic,عم بتفرّج على CNN ومكتوم الصوت
eng_3b66fc59d9d92803215a41a58378f980,Immigration Reform Plaza Olvera Los Angeles 9am February 2nd,0,apc,North Levantine Arabic,ساحة إصلاح الهجرة أولفيرا لوس أنجلوس الساعة 9 الصبح 2 فبراير
eng_8c1d5291e387ecdaab21aa3228ebca73,"Imperialism is bad, American or Russian.",0,ar,Standard Arabic,الإمبريالية سيئة، سواء كانت أمريكية أو روسية.
eng_e77fbd6056cabea7a1753aed2138141c,Imperialism is bad. War is bad. Goodnight.,0,apc,North Levantine Arabic,الإمبريالية شي سيء. الحرب شي سيء. تصبح على خير.
eng_ab18532133c52c9a0b240fd885d3239b,Improving food security in Haiti Refugees,0,arz,Egyptian Arabic,تحسين الأمن الغذائي في هايتي واللاجئين
eng_7d22aabaa2a0174f37b4c26a2500973a,Incompatible with unrestricted capitalism as well.,0,apc,North Levantine Arabic,ما بتتوافق كمان مع رأس المال الحر بلا قيود.
eng_2249102ffc5a7149ef8d8e6ed9248d24,Is FAMUs precinct still open for early voting?,0,ar,Standard Arabic,هل لا يزال مقر الاقتراع الخاص بجامعة فلوريدا الزراعية والميكانيكية مفتوحًا للتصويت المبكر؟
eng_058cdf2bf78a189fd9b85d35bf739d2e,Is it messy to ask people from Israel if they think Israel is an apartheid state??,0,apc,North Levantine Arabic,هل فوضوي تسأل ناس من إسرائيل إذا بيعتبروا إسرائيل دولة فصل عنصري؟
eng_955efe4078b8d37dc4661bdb77ad2c2c,Is there a reason to assume corruption in how military aid is currently handled? Or is this just interal US politics?,0,acw,Hejazi Arabic,هل في سبب يخليك تفترض إن في فساد بطريقة توزيع المساعدات العسكرية حالياً؟ ولا الموضوع مجرد سياسة داخلية أمريكية؟
eng_11f909e92b59e93e340a95f4c5d0f977,Islamic Jihad fired rockets from the northern Gaza Strip. 4 Israelis injured by anxiety following rocket fire from Gaza.,0,ar,Standard Arabic,أطلقت الجهاد الإسلامي صواريخ من شمال قطاع غزة. إصابة 4 إسرائيليين باضطراب القلق إثر إطلاق الصواريخ من غزة.
eng_abf28030b5baec8d4516e16ffef5e38b,Israel Bennett threatens more military raids in occupied West Bank,0,acw,Hejazi Arabic,إسرائيل بينيت يهدد بمزيد من الغارات العسكرية في الضفة الغربية المحتلة
eng_40a798544306c2f346c64f4424b521ab,"Israel closes border crossing to Gaza workers after rockets fired, Palestinians denounce collective punishment",0,arz,Egyptian Arabic,إسرائيل تقفل نقطة العبور لعمّال غزة بعد إطلاق صواريخ، والفلسطينيون يدينوا العقاب الجماعي
eng_0e0450e5b074e51fe80b010ada2d1b57,Israel regains its mojo Six key stories in a defining year for the Jewish state,0,afb,Gulf Arabic,إسرائيل تستعيد نشاطها: ست قصص رئيسية في سنة حاسمة للدولة اليهودية
eng_a5e271e26f04de5abee477b79909eaea,Israeli Military to Use Armed Drones for Targeted Killings in West Bank,0,afb,Gulf Arabic,الجيش الإسرائيلي رح يستخدم طائرات بدون طيار مسلّحة لاغتيالات مُستهدفة في الضفة الغربية
eng_e0f91f758929303eeec51db25c4e84b0,Its a Gaza typa night. WorldBoss!,0,apc,North Levantine Arabic,هي ليلة ع غزة. وورلد بوس!
eng_08ba928fae54005bb5db5a912394bbba,Its a ranking of Polling Places Highly In case involving,0,apc,North Levantine Arabic,إنه تصنيف لمراكز الاقتراع عالية الأهمية في قضية متعلقة بـ
eng_b7d3b0fe26f14ddaf136f0e26dcaf23f,Its election fraud is enshrined in,0,afb,Gulf Arabic,تزوير انتخاباته مثبت ومكرس في
eng_dab6cd0e68b97f22705661f4cc8db60f,"Japan to transfer 3 billion from frozen Russian assets to Ukraine, Zelensky says Kyiv Independent .com",0,arz,Egyptian Arabic,اليابان هتنقل 3 مليار من الأصول الروسية المجمدة لأوكرانيا، بحسب زيلينسكي — KyivIndependent.com
eng_9de4ec2a7e451d444ad674faa82384e8,Jewish State. Should America be a Christian State? Maybe we should stick to Secular States.,0,arz,Egyptian Arabic,دولة يهودية. هل يجب أن تكون أمريكا دولة مسيحية؟ يمكننا أن نلتزم بالدول العلمانية.
eng_015771cf922a125fb2f6393c29ec6997,"Jim, I hope you take Angela Micheles spot on MSNBC!",0,apc,North Levantine Arabic,جيم، بتمنى تاخد محل أنجيلا ميشيلز على MSNBC!
eng_3cd505b696c11e0cb16aa14e29d30dfa,Just a reminder that climate refugees are also war refugees.,0,afb,Gulf Arabic,فقط تذكير إن اللاجئين بسبب المناخ هم بعدهم لاجئين بسبب الحروب.
eng_fd437537cffd0ce8a4b58a75a477ddef,Just found out about German ethnic cleansing,0,afb,Gulf Arabic,توني اكتشفت عن التطهير العرقي الألماني
eng_a4385991a22b288119e7f175a278cd64,Just stop. Billions on aid and military aid have been shipped. And sanctions work.,0,afb,Gulf Arabic,بس وقفوا. مليارات المساعدات والمعونة العسكرية انرسلت. والعقوبات فعّالة.
eng_fe3a8b9ac301b679de314b75b7e8caac,Kamala Harris and them damn busses,0,arz,Egyptian Arabic,كامالا هاريس و الأتوبيسات اللعينة بتاعتهم
eng_3a9e566819ce2c3816caeb18f25aea88,Kamala Harris cant hide her hate for Joe Biden.,0,afb,Gulf Arabic,كامالا هاريس ما تقدر تخفي كرهها لجو بايدن.
eng_825a9c20213cfe6f302cc6c4187e3b11,Kamala Harris is so weird.,0,ar,Standard Arabic,كامالا هاريس غريبة جداً.
eng_a021ac2df312c47e242099df0ba1e97e,Kamala Harris should have won.,0,apc,North Levantine Arabic,كان لازم كامالا هاريس تكسب.
eng_1a404b6a02838812f8bac6699d88dece,Kamala Harris should tap Beto ORourke for VP,0,ar,Standard Arabic,على كمالا هاريس اختيار بيتو أورورك كنائبا للرئيس
eng_9c4239d86aaa14f252aeb735b2340489,Kharkiv feeling a little gaza now Kharkiv,0,arz,Egyptian Arabic,خاركيف حاسة زي غزة دلوقتي خاركيف
eng_40aee95df9ab2b87dce4ea379d2c0f34,Last day early voting in TEXAS,0,arz,Egyptian Arabic,آخر يوم للتصويت المبكر في تكساس
eng_b98a5747f2259f07031f9acdad1e02ec,MAGA WAS MUCH BETTER THAT NOT MAGA,0,arz,Egyptian Arabic,ماجا كانت أحسن بكتير من إن ما تكونش ماجا
eng_959132bf4c6b02ea215435b0d2271ea1,MCO Panama Registration Snapshot January November 2024 Refugees,0,apc,North Levantine Arabic,لمحة عن تسجيل MCO بنما يناير–نوفمبر 2024 لاجئين
eng_d9569cc4b37c8dc2f74e1c802ec0562e,MSNBC Needs to drop this program.,0,arz,Egyptian Arabic,MSNBC لازم تلغي البرنامج ده.
eng_89f3e83592826b4c3b34fcb90fb2c17b,MSNBC can just say its all false. Id like their receipts as well,0,arz,Egyptian Arabic,إم‌إس‌بي‌سي ممكن تقوله كله كذب. أنا كمان عايز الأوراق اللي تثبت ده.
eng_f7f1cc2032a9826dae8aeb50415992d5,MSNBC should drop Morning Joe for Morning Jim.,0,ar,Standard Arabic,"ينبغي أن تستبدل شبكة MSNBC برنامج ""مورنينغ جو"" بـ ""مورنينغ جيم""."
eng_c6bcdeea4763ff486dd8265d091b003c,MSNBC should offer Jim Acosta the morning slot!,0,arz,Egyptian Arabic,يجب على MSNBC إنهادي دور الصبح لجم أكوستا!
eng_4d6df51fbe5d7cd81109729d422c2de6,MVP Kamala Harris. Thats the tweet. MVPinMunich MVPKamalaHarris,0,ar,Standard Arabic,أفضل لاعب قيمة كامالا هاريس. هذا هو التغريدة. أفضل لاعب في ميونخ أفضل لاعب كامالا هاريس
eng_e8ef63764258f28373dd13620887532b,Mate recount these votes NOW LoveIsland,0,ar,Standard Arabic,يا صاح، استعرض هذه الأصوات الآن في لاف آيلاند
eng_7f121e0851ceaa7c106525dd88ed1a09,Maybe Blue states should start.,0,apc,North Levantine Arabic,يمكن للدول الزرقا تبلّش.
eng_a8cde7452c5d24c0b88d8e3ff19a4b1f,Middle East crisis live Israel says it will maintain security control of Gaza after war IsraelGaza war,0,apc,North Levantine Arabic,أزمة الشرق الأوسط مباشر: إسرائيل بتقول إنها راح تظلّ مسيطرة أمنياً على غزة بعد الحرب — حرب إسرائيل وغزة
eng_702a151aa2145b678a2379320dbd604b,"Mike Pence R, IN Norm Coleman R, MN",0,apc,North Levantine Arabic,"مايك بنس (حزب الجمهورِي)، إنديانا
نورم كولمان (حزب الجمهورِي)، مينيسوتا"
