id,text,polarization,dialect_code,dialect_name,translated_text
eng_3a9e566819ce2c3816caeb18f25aea88,Kamala Harris cant hide her hate for Joe Biden.,0,acw,Hejazi Arabic,كامالا هاريس ما تقدر تخبي كرهها لجو بايدن.
eng_825a9c20213cfe6f302cc6c4187e3b11,Kamala Harris is so weird.,0,ar,Standard Arabic,كامالا هاريس غريبة للغاية.
eng_a021ac2df312c47e242099df0ba1e97e,Kamala Harris should have won.,0,apd,Sudanese Arabic,كان مفروض كامالا هاريس تفوز.
eng_1a404b6a02838812f8bac6699d88dece,Kamala Harris should tap Beto ORourke for VP,0,ar,Standard Arabic,يجب على كامالا هاريس اختيار بيدو أوروك نائبا للرئيس
eng_9c4239d86aaa14f252aeb735b2340489,Kharkiv feeling a little gaza now Kharkiv,0,arz,Egyptian Arabic,خاركيف حاسة بشوية غزة دلوقتي خاركيف
eng_40aee95df9ab2b87dce4ea379d2c0f34,Last day early voting in TEXAS,0,apc,North Levantine Arabic,آخر يوم للتصويت المبكّر في تكساس
eng_b98a5747f2259f07031f9acdad1e02ec,MAGA WAS MUCH BETTER THAT NOT MAGA,0,apc,North Levantine Arabic,ماغا كانت أحسن بكتير من عدم ماغا
eng_959132bf4c6b02ea215435b0d2271ea1,MCO Panama Registration Snapshot January November 2024 Refugees,0,acm,Iraqi Arabic,لمحة عن تسجيل MCO بنما يناير - نوفمبر 2024 اللاجئين
eng_d9569cc4b37c8dc2f74e1c802ec0562e,MSNBC Needs to drop this program.,0,apc,North Levantine Arabic,مِن الضروري إنّ MSNBC تبطل هالبرنامج.
eng_89f3e83592826b4c3b34fcb90fb2c17b,MSNBC can just say its all false. Id like their receipts as well,0,apc,North Levantine Arabic,يمكن MSNBC تقول إنه كلُّه كذب. بدي كمان الإثباتات/الفواتير تبعهم.
eng_f7f1cc2032a9826dae8aeb50415992d5,MSNBC should drop Morning Joe for Morning Jim.,0,arz,Egyptian Arabic,مفروض MSNBC تستبدل Morning Joe بـ Morning Jim.
eng_c6bcdeea4763ff486dd8265d091b003c,MSNBC should offer Jim Acosta the morning slot!,0,apc,North Levantine Arabic,لازم MSNBC تعطي جيم أكوستا برنامج الصباح!
eng_4d6df51fbe5d7cd81109729d422c2de6,MVP Kamala Harris. Thats the tweet. MVPinMunich MVPKamalaHarris,0,arz,Egyptian Arabic,MVP كمالا هاريس. ده التغريدة. MVPinMunich MVPKamalaHarris
eng_e8ef63764258f28373dd13620887532b,Mate recount these votes NOW LoveIsland,0,ar,Standard Arabic,يا صاح، عِدّ هذه الأصوات الآن حبّ الجزيرة
eng_7f121e0851ceaa7c106525dd88ed1a09,Maybe Blue states should start.,0,afb,Gulf Arabic,يمكن للدول الزرقاء تبدأ.
eng_a8cde7452c5d24c0b88d8e3ff19a4b1f,Middle East crisis live Israel says it will maintain security control of Gaza after war IsraelGaza war,0,acm,Iraqi Arabic,أزمة الشرق الأوسط مباشر: إسرائيل تقول إنها ستحافظ على السيطرة الأمنية على غزة بعد الحرب — حرب إسرائيل وغزة
eng_702a151aa2145b678a2379320dbd604b,"Mike Pence R, IN Norm Coleman R, MN",0,afb,Gulf Arabic,مايك بنس (حزب جمهوري، إنديانا) نورم كولمان (حزب جمهوري، مينيسوتا)
eng_4b5318c8acd1533e5603b3ab73fe14e9,Mike Pence is running in 2020!,0,apc,North Levantine Arabic,مايك بنس عم يترشّح في 2020!
eng_9abb024944b2783a67767a88503a49b1,Mike Pence should come forward.,0,apc,North Levantine Arabic,مايك بنس لازم يطلع قدّام.
eng_c9ba77a291771427c067956585950cbc,"Multiple explosions heard over the mentioned area, one iron dome rocket reported launched gaza",0,ayn,Yemeni Arabic,سمع دوي عدة انفجارات في المنطقة المذكورة، وتم الإبلاغ عن إطلاق صاروخ قبة حديدية واحد من غزة
eng_79b4d6ea084466ca05aded1770bb1b68,"My conservative, working class family is currently reading the most hardcore, conspiracy theory, memable content for free.",0,apc,North Levantine Arabic,عيلتي المحافظة والطبقة الشغّالة هلأ عم تقرأ أقسى المحتويات المؤامراتية والميمية مجاناً.
eng_f6de639c2b0e1509845569375f0fa182,"NRA, you had one job! One!!",0,apc,North Levantine Arabic,إدارة الأسلحة، كان عندكن شغلة وحدة! وحدة!!
eng_92334083942172062fd22cf2ed2207d9,"National identity, leopard. Another possible explanation is",0,ar,Standard Arabic,الهوية الوطنية، الفهد. تفسير محتمل آخر هو
eng_355351a1efb730a3066d76812d1da9f3,Nationalism in America Nationalism in my home country,0,apc,North Levantine Arabic,"القومية بأمريكا
القومية ببلدي</analysis"
eng_bf19d54843a7878e0d5d176663b41a84,Nationalism is when you ignore everybodys definition of Nationalism and just protect your country and people,0,apc,North Levantine Arabic,القومية هي وقت بتتجاهل تعريفات الناس كلها للقومية وبتحمي بلدك وناسِك بس
eng_c5f725b54fdc1fa174d05f44123ba724,NewsAlert Blinken discusses military aid on surprise visit to Kyiv reported by news agency AFP,0,apc,North Levantine Arabic,تنبيه إخباري: بلينكن بيناقش المساعدة العسكرية خلال زيارة مفاجئة لكنيڤ، حسب ما نقلت وكالة الأنباء فرانس برس (AFP)
eng_87a415a7a111a7ef3a3df09fa1183fab,No more blockade on Gaza Cuba LiftCubaGazaSiege LetGazaCubaLive,0,afb,Gulf Arabic,"لا مزيد من الحصار على غزة
ارفعوا الحصار عن كوبا
ارفعوا الحصار عن غزة
خلّوا غزة وكوبا يعيشون بحرية"
eng_37a72b80a77fe36e20401962dc8a531b,Nope. This is fake news. Were loving ALL of this.,0,apd,Sudanese Arabic,لا. ده خبر كاذب. نحنا بنحب كل دا.
eng_316c175b6d1032182aefa36cc47d7018,Not only propaganda apparatus. Intelligence apparatus too,0,afb,Gulf Arabic,مو بس جهاز الدعاية. حتى جهاز المخابرات بعد.
eng_e19b6229c77c83b66f4bc3815b46cd0a,Novak Djokovic on Border Security is going to be the best episode ever!,0,acw,Hejazi Arabic,نوفاك دجوكوفيتش عن أمان الحدود حيكون أفضل حلقة على الإطلاق!
eng_5d9b751c980d2332323453dd05a3dd90,"November 9, 2024 Heres the proof it wasnt Joe Biden!",0,acw,Hejazi Arabic,9 نوفمبر 2024 هذي الدليل إنه ما كان جو بايدن!
eng_8626b974b4458ed5e761de3955c05e38,Now seems like a good time to reread the 2017 bipartisan senate intelligence report on Russian election interference.,0,acm,Iraqi Arabic,هسّة يبين وقت مناسب أعاود اقرأ تقرير مجلس الشيوخ الثنائي لعام 2017 عن تدخل روسيا بالانتخابات.
eng_4f436565d7a6323730113e915f31f270,NowPlaying Breaking glass Mr Zelensky goes to Washington Breaking glass Mr Zelensky goes to Washington,0,ary,Maghrebi Arabic,NowPlaying كسر الزجاج السيد زيلينسكي يذهب إلى واشنطن كسر الزجاج السيد زيلينسكي يذهب إلى واشنطن
eng_67b9dc8e786619c942aa92876b11be7c,"Oh, did I mention the imperialism?",0,ar,Standard Arabic,أوه، هل ذكرت الإمبريالية؟
eng_c96725defbc139fb326274e5ad528cda,Once while i encourage ppl in swing states to vote blue.,0,arz,Egyptian Arabic,مرة وأنا بشجّع الناس في الولايات المتأرجحة يصوّتوا لأزرق.
eng_13f917b1a192ebf3f0fec8872d90f7d7,One thing that really bothered me was that media kept calling all the swing states before counting was completed,0,ar,Standard Arabic,أمر أزعجني حقًا هو أن وسائل الإعلام استمرت في إعلان فوز جميع الولايات المتأرجحة قبل اكتمال فرز الأصوات
eng_6e2529265ec52e5afb2b7096332f083e,Only 2 days left of the Joe Biden Presidency. Not sure what to expect of the next 4 years,0,afb,Gulf Arabic,باقيين بس يومين من رئاسة جو بايدن. مو متأكد وش نتوقع من الأربع سنوات الجاية.
eng_e86db34482a986af37923c1e30b97e74,Planatir is also doing border security.,0,ayn,Yemeni Arabic,بلانتاير كمان تقوم بأمن الحدود.
eng_db3a2aec6b45cd1379ded805c16ee098,"Please inform the world voter suppression is real. Gerrymandering helped to swing the Electoral College, which should be abolished.",0,arz,Egyptian Arabic,من فضلك بلّغ العالم إن قمع الناخبين حاجة حقيقية. تقسيم الدوائر الانتخابية (جِرِيمانْدَرِنج) ساعد في تحريك مجلس الناخبين، اللي المفروض يتلغى.
eng_24bfaa3408a0fbee17c8405d12757235,Posting a pic of a dozen neonazis at a rally to justify the annexation and denazification of New Zealand,0,ary,Maghrebi Arabic,نشر صورة لعشرة واثنين نازيين جدد في تجمع باش يبرروا ضم ونزع النازية من نيوزيلندا
eng_f7fa8cce1563d1a08fbf83cbb7a6a6b2,"Predictably good stuff from . ""Starmers key contribution was to demonstrate that the most effective attack against populism was not ideological. It was",0,ar,Standard Arabic,"أشياء جيدة متوقعة من . ""المساهمة الرئيسية لستارمر كانت في إظهار أن الهجوم الأكثر فعالية ضد الشعبوية لم يكن أيديولوجيًا. لقد كان"
eng_f4e4f704a3a7d7ffbaad3c18a372c4db,"Prior to the Operation, the IDF evacuated some 350 patients to mitigate the risk of civilian casualties during the operation.",0,ary,Maghrebi Arabic,قبل العملية، الجيش الإسرائيلي أخلى حوالي 350 مريض لتقليل خطر وقوع ضحايا مدنيين أثناء العملية.
eng_c99afcbc7d8e19c8b25b031f65102f85,ProTrump Republicans beg him to reverse course on part of his immigration crackdown MSNBC,0,apc,North Levantine Arabic,مؤيّدو ترامب الجمهوريّون يترجّوْه يغيّر مساره بخصوص جزء من حملته القاسية على الهجرة — MSNBC
eng_e1e114def479cc9c347d85d68d327813,Process refugees in Calais. PoliticsLive,0,ar,Standard Arabic,معالجة اللاجئين في كاليه. بوليتيكس لايف
eng_b40747d2b3892be31ca22c74055b5d9d,Professor John Mearsheimer NATO Expansion Provoked Russia,0,apc,North Levantine Arabic,الأستاذ جون ميرشايمر: توسّع الناتو استفزّ روسيا
eng_e1e9277826e351263085e9076041e2c4,"Putin this Putin that, how about you putin that work to get a job.",0,arz,Egyptian Arabic,بوتين دا بوتين ده، وإيه رأيك تخلي شُغلك بوتين وتدور على شغل؟
eng_b8ee4e667e2dc702e8fcb26566913b57,"Putin this Putin that, how bout you Putin the work , Putin the hours take whats ours",0,arz,Egyptian Arabic,بوتين ده بوتين ده، إيه رأيك تبقى بوتين الشغل، بوتين الساعات وتاخد إللي لينا؟
eng_9f50b44f6560e0ef090d36ebca18180a,Putin warns of hitting new targets if Kyiv gets new missiles RussiaUkraine war News Al Jazeera,0,arz,Egyptian Arabic,بوتين يحذر من ضرب أهداف جديدة إذا أوكرانيا حصلت على صواريخ جديدة حرب روسيا وأوكرانيا أخبار الجزيرة
eng_a7676a5f4001ba40c253ea0392d42a28,REMINDER 4 ALL MY TX MUTUALS early voting ends on the 4th,0,acw,Hejazi Arabic,تذكير للجميع في تكساس يا رفاق: التصويت المبكر للمتحالفين/المعارف ينتهي في الرابع
eng_742dc9aefbab124eb097bd493dcefa3a,Really good and easy read. Talks about State Capitalism vs Free Market Capitalism. It was written in 2010 I think,0,apd,Sudanese Arabic,قَرِية جداً وساهلة القِراءة. بتتكلم عن رأس المال الدَّولَوي مقابل رَأْس المال السوقي الحر. أظن كُتِبَت في سنة 2010.
eng_a028f4e1599c5770eca11d34458974fb,Really working to make sure people understand that cities are under military occupation,0,arz,Egyptian Arabic,شغالين بجد علشان الناس تفهم إن المدن تحت احتلال عسكري
eng_87ae7278ad9d0868652bf6256b89deb1,"Redneck firing guns into the sky, with accompanying civilian casualties from either stray bullets or people can be utterly stupid",0,afb,Gulf Arabic,الريفّي اللي يطلق بنادق بالهوا، واللي يسبب إصابات بين المدنيين سواء من رصاص طائش أو من ناس يكونون أغبياء بشكل رهيب
eng_08001934db324704fa969f6835bc7329,Refugees ofc being an exception here.,0,acm,Iraqi Arabic,اللاجئين بالطبع استثناء هنا.
eng_1873624734bfe66badef89c1624803ef,Reparations for globalization and capitalism,0,arz,Egyptian Arabic,تعويضات عن العولمة والرأسمالية
eng_e41ade28c14bd521d50c79b93f66346f,"Reports of Palestinian Terrorists preparing to launch attack on The IDF in Jenin, Judea and Samaria West Bank.",0,apc,North Levantine Arabic,تقارير عن إرهابيين فلسطينيين عم يتحضروا يشنّوا هجوم على جيش الدفاع الإسرائيلي بجنين والضفة الغربية (يهودا والسامرة).
eng_c431b9c36a43a27403a7cbe5a66c705f,Round 2 of voter registration is going on ensure that youre part WeNdioMdosi,0,ar,Standard Arabic,الجولة الثانية من تسجيل الناخبين جارية — تأكد من أنك مشارك WeNdioMdosi
eng_b85b4c488ca76ca890775ca08770cafe,RussiaUkraine war Putin says ball in EUs court over gas supply seven reported dead in Donetsk market strike,0,arz,Egyptian Arabic,حرب روسيا وأوكرانيا: بوتين بيقول الكرة في ملعب الاتحاد الأوروبي بخصوص إمدادات الغاز؛ سبعة قتلوا في ضربة على سوق بدونيتسك
eng_471fdf362329d331607a326babeb4414,"Russian Foreign Minister Lavrov stands by denazification claims, dismissing Zelenskyys Judaism",0,acm,Iraqi Arabic,وزير الخارجية الروسي لافروف يثبت على مزاعم نزع النازية، ويقلل من شأن يهودية زيلينسكي
eng_73a498ee92e337cb1ca3602c6f3c143e,"Russias military says withdrawal of troops from west bank of river that divides Ukraines Kherson region completed, reports AP",0,arz,Egyptian Arabic,الجيش الروسي قال سحب القوات من الضفة الغربية للنهر اللي بيقسم إقليم خيرسون بأوكرانيا اكتمل، حسب ما أفادت وكالة أسوشيتد برس
eng_6da2e9960b34e50710483f556eb954f6,Sanctions dont do anything lol,0,apd,Sudanese Arabic,العقوبات ما بتعمل حاجة، هاها
eng_478e6ad93fd80a5c73b5ef40b414a46b,"Seattle Office for Civil Rights memo says Seattle PD weapons can amount to ""collective punishment""",0,acm,Iraqi Arabic,"مذكرة مكتب الحقوق المدنية في سياتل تقول إن أسلحة شرطة سياتل ممكن تُعد ""عقاب جماعي"""
eng_d2a01885dd87b5d54194edad82a92c57,"Seems Like Kamala Harris Is Settling Into PostVeep Life New York Magazine Even in her downtime, she exudes hope and inspires action.",0,ar,Standard Arabic,يبدو أن كامالا هاريس تتأقلم مع حياة ما بعد منصب نائبة الرئيس — مجلة نيويورك. حتى في أوقات فراغها، تُنبعث منها الأمل وتُلهم الناس لاتخاذ العمل.
eng_c19215e6c76d4986cb7a6c3fba9b3d57,Should we abolish the electoral college,0,afb,Gulf Arabic,هل نلغي كلية الناخبين؟
eng_700e1be353bf3a869810dbd02a28374b,Show your support to keep MSNBC on the air,0,arz,Egyptian Arabic,اظهر دعمك علشان MSNBC يفضل على الشاشة
eng_2fc7b6ef4fc45d0309c6a8ddcea3d9d7,"So Weird, Trumps fixation on water takes a weird turn with California announcement MSNBC",0,ary,Maghrebi Arabic,غريب بزاف، هوس ترامب بالماء خذا منعطف غريب مع إعلان كاليفورنيا - MSNBC
eng_7f3de8a805f94474ab05f433e7a80ff3,So that leaves only two blue states in the whole country.,0,apc,North Levantine Arabic,هيك بضل بس دولتين زرقّتين بكل البلد.
eng_f08d027a8e5c3dc29456980372283da0,So their solution to stopping illegal immigration is to shut down the app that allows immigration to enter the country,0,acw,Hejazi Arabic,فحلّهم لوقف الهجرة غير الشرعية إنهم يقفلون الابليكيشن اللي يسمح للهجرة تدخل البلد.
eng_2bd9eacc97afcf30ea600f1e385bb773,"So, are we any closer to ending the electoral college today? VotingRights",0,afb,Gulf Arabic,يعني، هل اقتربنا اليوم من إنهاء المجمع الانتخابي؟ VotingRights
eng_e71fb97e2a6355121633fce4b7fd914d,Social media is even more unusable today than at the start of the Ukraine invasion. Seems best to avoid it entirely,0,ar,Standard Arabic,وسائل التواصل الاجتماعي أصبحت اليوم أكثر عدم قابلية للاستخدام مما كانت عليه في بداية غزو أوكرانيا. يبدو من الأفضل تجنبها تمامًا.
eng_0db6656ea02920fe236fd7f0f66db198,Socialism is when LGBTQ rights,0,afb,Gulf Arabic,الاشتراكية هي لما تكون حقوق المجتمع الملوّن (LGBTQ) محفوظة ومُعترف بها
eng_27f0b634f7a3d8b656b7a120ed8a0853,Solidarity with those in Sarajevo protesting against a sectarian law imposing mass disenfranchisement by a German viceroy today,0,ary,Maghrebi Arabic,تضامن مع الناس في سراييفو اللي قاعدين يحتجّوا ضد قانون طائفي يفرّق ويحرّم كتير من الناس من حقوقهم، واللي فرضه نائب ملك ألماني اليوم
eng_11a63b0f759b8d503221fb06703f4664,"Somalia Humanitarian Dashboard, January November 2024 Refugees",0,afb,Gulf Arabic,لوحة معلومات العمل الإنساني الصومال، يناير - نوفمبر 2024 اللاجئين
eng_b9a6cb788feca60b77595c71046fde8c,"Some countries prosecute election fraud, insurrection and treason. Who knew?",0,acw,Hejazi Arabic,بعض الدول تحاكم تزوير الانتخابات، التمرد والخيانة. مين كان يتوقع؟
eng_ac3d5453609c3425457c62a8d9c5114b,Sponsor your family for Canadian immigration. SALAMASLAWFIRMIMMIGRATIONINVESTMENTCANADAUPDATES.,0,ayn,Yemeni Arabic,كفل عائلتك للهجرة إلى كندا. سلامة للمحاماة والهجرة والاستثمار في كندا - تحديثات.
eng_1fa75a8257b44cc58668cf6f8436cf3f,Stand with Ukraine against russian aggression,0,arz,Egyptian Arabic,وقف مع أوكرانيا ضد العدوان الروسي
eng_74a30899f82f32e8d85ad969fd082ab3,"Still no sign of the word ""imperialism"" from CNN.",0,arz,Egyptian Arabic,"لسه مفيش أي إشارة لكلمة ""الإمبريالية"" من CNN."
eng_20f17e14126489b0ad32a637f90385a4,Support for lgbt Americsns includes those living in red states,0,afb,Gulf Arabic,الدعم للمثليين في أمريكا يشمل اللي عايشين في الولايات الحمراء
eng_32858ebad8375f43d1e752947174d78e,Sure sounds like Socialism to me.,0,apc,North Levantine Arabic,يِبعِتلي متل الاشتراكية.
eng_b946164eb7ed8a02b65405124dd60fc5,THANK YOU QATAR Qatar agrees to reconstruct Gaza homes destroyed by the israhell operation. Gaza,0,ars,Najdi Arabic,"شكرًا يا قطر
قطر توافق تعيد بناء بيوت غزة اللي هدمتها العملية الإسرائيلية.
غزة"
eng_a19c1128e85dcec12ccd92b9f775fa91,"TRON 1982 is reminiscent of multiculturalism, if you think about it recklessly.",0,ary,Maghrebi Arabic,TRON 1982 يفتكرني بالتعددية الثقافية، إذا فكرت فيه بلا مبالاة.
eng_28ccc039c3a42824171939e67c5c5e7c,Take Jim Acosta to MSNBC,0,apc,North Levantine Arabic,اخدوا جيم أكوستا على إم إس إن بي سي
eng_8b3987c4805e6ad7a57ea86c39f5b698,Teaching African refugees to program Javascript,0,arz,Egyptian Arabic,تدريب اللاجئين الأفارقة على برمجة جافاسكريبت
eng_729392e90a6e021b0a77fe2d01267dc2,Tell it to the IDF,0,acw,Hejazi Arabic,قلها للجيش الإسرائيلي (IDF)
eng_5c91584f353857892336a27d7eb28887,"Texas Girl, 11, Takes Own Life After Bullying Over Immigration Status, Mom Says HuffPost",0,arz,Egyptian Arabic,بنت في تكساس، 11 سنة، تنتحر بعد ما تنمرت بسبب وضع هجراتها، أمها بتقول - هاف بوست
eng_916262970545987ad770c6900e2ec1f3,"Thank you. Ron Filipowski, for sharing this. At least Mike Pence has some integrity!",0,acw,Hejazi Arabic,شكراً. رون فيليبوفسكي على المشاركة هذي. على الأقل مايك بنس عنده بعض النزاهة!
eng_12bc0514fdef40875978f06375798966,Thats why I never watched Fox News.,0,apc,North Levantine Arabic,لهيك ما عم تابع فوكس نيوز أبدًا.
eng_cd5543666f96d9a37c3da11e506381c8,"The ""West Bank"" is back in the news Russian Defense Minister orders the withdrawal of troops from the entire west bank of Dnipro River.",0,acm,Iraqi Arabic,"""الضفة الغربية"" رجعت للأخبار—وزير الدفاع الروسي يأمر بانسحاب القوات من كامل الضفة الغربية لنهر دنيبرو."
eng_231f323e0e8c778ed0d79e5d8024a800,The 12th walked out on Vice President Kamala Harris!,0,ar,Standard Arabic,الاثني عشر انسحبوا من منصب نائب الرئيس كامالا هاريس!
eng_690b4f1003b19c0841776c91ad7069b1,The GOP not the judges,0,afb,Gulf Arabic,الحزب الجمهوري مو القضاة
eng_237bcb96347ced305c09c57bf1477844,The GOP plans to ban spaying.,0,apc,North Levantine Arabic,الحزب الجمهوري مخطط يمنع تعقيم الحيوانات.
eng_eb4e3c6ab35523f76267ea26bb690279,The SAVE act is a danger to everyones voting rights. Please pay attention and do what you can to help stop it from passing.,0,afb,Gulf Arabic,قانون SAVE يشكّل خطر على حقوق التصويت عند الكل. رجاءً انتبهوا وسوّوا اللي تقدرون عليه عشان نوقفه وما يمر.
eng_59160a63f08342b782fe455ff9ce20da,The United States overuses sanctions.,0,arz,Egyptian Arabic,الولايات المتحدة بتفرط في استخدام العقوبات.
eng_687668a8c953f14634d41c47058c6838,The West Bank got too many police,0,acw,Hejazi Arabic,الضفة فيها شرطة كثير جدًا
eng_c6c08bd51a2ee2c6de9a93cbdc2cb81d,The difference is who was getting military aid and political support from the US government and who wasnt,0,ayn,Yemeni Arabic,الفرق هو من كان يحصل على مساعدات عسكرية ودعم سياسي من الحكومة الأمريكية ومن لم يكن يحصل عليها
eng_2c22376627652fc2219028e024d72608,The party who clamps down on illegal immigration would get my vote !,0,arz,Egyptian Arabic,الحزب اللي هيشد على الهجرة غير الشرعية هيكسب صوتي!
eng_6afd36505aa2d840d9cd480372c1c10b,The ship sanctions are working!,0,ar,Standard Arabic,عقوبات السفن تعمل!
eng_7a99e0935cb0f4601430cfd0a3d50114,The to congressional Democrats rn,0,ar,Standard Arabic,إلى الديمقراطيين في الكونغرس الآن
eng_230b6ceed2b69494334e19d9a1acbaca,The uncomfortable truth is that this is the real justification for the second amendment.,0,afb,Gulf Arabic,الحقيقة المزعجة إن هذي هي المبرر الحقيقي للتعديل الثاني.
eng_578aac3af79bbea6aa888e4d418f4652,The woke mob has finally coke for James Madisons crystal flute,0,afb,Gulf Arabic,الجماعة الواعية أخيرًا جابوا فلاوتة كريستال جيمس ماديسون
eng_686e065677c29b9c0ac788feff5b3813,The xenophobia and social anxiety from it now are CRAZY,0,apd,Sudanese Arabic,الكره الأجنبي والقلق الاجتماعي الناتج عنه هسع بقى جنوني
eng_315bedf9067d4b25de501e26c13486a1,"Theodor Herzl, the father of Zionism speaks",0,arz,Egyptian Arabic,ثيودور هرتزل، أبو الحركة الصهيونية بيتكلم
eng_01472ef28fd3a3408d6de1baa0c935f7,"There is no ""good racism"". There is no ""good xenophobia"". There is racism There is xenophobia And those evil peoples traits dont discriminate.",0,apc,North Levantine Arabic,"ما في عنصرية ""طيبة"". ما في كِسْتَوفوبيا ""طيبة"". في عنصرية. في كِسْتَوفوبيا. وهدول الصفات الشرّيرة ع الناس ما بميزوا."
eng_343e4631b0c88de1acfea4ad4f715924,Thered be global sanctions against US.,0,afb,Gulf Arabic,رح تكون عقوبات عالمية ضد أمريكا.
eng_0a2ec9ca379303c2495d9b6dff2042ad,These are people Im for immigration legal immigration,0,apc,North Levantine Arabic,هؤلاء ناس أنا لصالح الهجرة القانونية
eng_8efe19a0d051211088e558d5d647effc,Theyll blame it all the Democrats,0,ary,Maghrebi Arabic,غادي يلومو عليها كامل الديمقراطيين
eng_1b44934d9eea6ca316e897b7c6b4cf1c,This Kamala Harris bionic trailer looks dope TheBachelor,0,arz,Egyptian Arabic,المقطع الدعائي البيوني لكامالا هاريس ده جامد جداً TheBachelor
eng_37b315fba430a74880bcb17751d40a64,This is false. Please dont make fake news tge norm.,0,acm,Iraqi Arabic,هذا غير صحيح. رجاءً لا تجعل الأخبار الكاذبة تصير قاعدة.
eng_862f6233f51d84581a6bb2000d280730,"This is my attempt to outwoke the woke mob, or something",0,apc,North Levantine Arabic,"هاي محاولتي أكون أفرَوّق من الحشد ""المستيقظ""، أو شي من هالقبيل"
eng_ac094bdfcf22ecf28819a868d0730e68,This is the kind of border security we need more of. canada,0,apc,North Levantine Arabic,هيدا نوع حراسة الحدود اللي لازم نزيد منه. كندا
eng_aa92aafc0bd6bd4fd66bcfbd3a1d72fb,This is very good for community! gaza,0,acm,Iraqi Arabic,هالشي وايد زين للمجتمع! غزة
eng_7c4f0b7b4d9b9fea9cde754b8b46e933,This leaves Gaza ceasefire and Steel.,0,acm,Iraqi Arabic,هذا يترك وقف إطلاق النار في غزة والفولاذ.
eng_bd5feb0bf07e39750a56258e320c3c7f,This year Mike Pence doesnt approve of bussy,0,ary,Maghrebi Arabic,هاد العام مايك بنس ماكيعجبوش البوسي
eng_e2b4eab020a4198612aac8f7701753d9,Those of us stuck in red states would appreciate a few tunnels at the borders.,0,arz,Egyptian Arabic,إحنا اللي عالقين في الولايات الحمراء هنقدّر لو كان فيه شوية أنفاق عند الحدود.
eng_3b623f1b5571952068b841b5c83ca6cb,Time to abort the filibuster and the electoral college. AbortionIsHealthcare RoeVWade,0,ar,Standard Arabic,حان الوقت لإلغاء الاعتراض الإجرائي وجماعة المجمع الانتخابي. الإجهاض رعاية صحية رو ضد وايد
eng_76414fdc12383532a338ed0014d1d338,Trudeau should take the opportunity to reduce Russian aggression in the arctic,0,acm,Iraqi Arabic,لازم ترودو يستغل الفرصة ليقلل العدوان الروسي في القطب الشمالي
eng_c53345861472d3e6a6576895ec83c1a0,Trump is pledging to build iron dome. Any feelings?,0,afb,Gulf Arabic,ترامب واعد يبني قبة حديدية. شنو رأيج؟
eng_7fdbd88bac3f619c38d7f60349b40f64,Two top Canadian ministers will meet with members of Presidentelect Trumps inner circle to discuss a border security plan between Canada and the US .,0,arz,Egyptian Arabic,وزيران كنديان كبيران هيلتقوا مع أعضاء من الدائرة المقربة للرئيس المنتخب ترامب لمناقشة خطة لأمن الحدود بين كندا والولايات المتحدة.
eng_bafabc31f6eee358e5e9e4d235d03665,UN TimorLeste News December 2024 Refugees,0,ar,Standard Arabic,أخبار الأمم المتحدة تيمور-ليشتي ديسمبر ٢٠٢٤ اللاجئون
eng_c3bdb74bcb109595481227a433de50dd,"UNHCR Armenia Hotline Factsheet, November 2024 Refugees",0,ar,Standard Arabic,ورقة معلومات خط المساعدة للمفوضية السامية للأمم المتحدة لشؤون اللاجئين في أرمينيا، نوفمبر 2024 اللاجئون
eng_d628114838359988676588e763048b74,US President Biden Authorizes 571 Million In Military Aid To Taiwan,0,ayn,Yemeni Arabic,رئيس الولايات المتحدة بايدن يوافق على تقديم 571 مليون دولار كمساعدات عسكرية لتايوان
eng_5ebe0642f3606e53e7b8f89e73abdb90,US WILL PROVIDE 500MILLION DOLLAR TO INDIA AS A MILITARY AID,0,arz,Egyptian Arabic,الولايات المتحدة هتدّي للهند ٥٠٠ مليون دولار كمساعدة عسكرية
eng_73a138b3a5112415bc5594de75dd4662,US seeks Israeli approval to arm PA troops in fight against West Bank resistance,0,arz,Egyptian Arabic,الولايات المتحدة بتطلب موافقة إسرائيل علشان تسلّح قوات السلطة الفلسطينية في قتال ضد المقاومة في الضفة الغربية
eng_889b6da3d5494ac956d603884e8c296e,"Uber Pool, but for xenophobia. TCDisrupt",0,arz,Egyptian Arabic,أوبر بول، بس ضد الأجانب. TCDisrupt
eng_462805b89cfe44667fc333084fd8ed33,"Uganda, land of refugees whats yo contribution to the RussiaUkraine war.",0,apc,North Levantine Arabic,أوغندا، أرض اللاجئين — شو مساهمتك بحرب روسيا وأوكرانيا؟
eng_2c21cd40752015b1c7dce3b17d2b73c7,"Ukraine invasion, Covid, ATH CPI rates, United Blood 2022 sucks",0,ar,Standard Arabic,غزو أوكرانيا، كوفيد، معدلات مؤشر أسعار المستهلك لـ ATH، اتحاد الدم المتحدة 2022 سيئ للغاية
eng_1bd61d1577fe4b5a45adb32314f9b82e,Vice President Kamala Harris Electoral College Certification of the Victory of President Trump,0,apc,North Levantine Arabic,نائب الرئيس كمالا هاريس تصديق الكلية الانتخابية على فوز الرئيس ترامب
eng_27795e02d43c164f94aa45f4eddccc06,"Wait, ""so true"" is a Trumpism?",0,ar,Standard Arabic,"انتظر، هل عبارة ""صحيح جدًا"" هي من تعابير ترامب؟"
